neighborhood,room_type,accommodates,bedrooms,number_of_reviews,wifi,cable_tv,washer,kitchen,price
1,2,2,1.0,11,1,1,1,1,30.0
7,2,2,1.0,16,1,1,1,1,40.0
4,1,4,2.0,2,1,1,1,1,75.0
2,2,2,1.0,2,1,1,1,1,80.0
4,2,2,1.0,10,1,1,1,1,70.0
1,1,6,2.0,7,1,0,1,1,110.0
1,2,6,1.0,0,1,0,1,1,90.0
2,2,2,1.0,0,1,1,1,1,44.0
3,2,1,1.0,0,1,1,1,1,35.0
6,1,2,1.0,0,1,0,1,1,46.0
12,1,6,2.0,3,0,1,0,1,250.0
5,2,3,1.0,8,1,0,1,1,51.0
3,2,2,0.0,9,1,1,0,1,48.0
3,2,1,1.0,0,1,0,1,1,60.0
1,1,2,1.0,0,1,0,0,1,25.0
4,1,4,1.0,5,1,1,1,1,60.0
4,2,2,1.0,0,1,1,1,1,30.0
1,2,2,1.0,4,1,1,1,1,40.0
4,2,2,1.0,3,1,1,1,1,25.0
7,1,2,1.0,14,1,0,1,1,30.0
1,2,1,1.0,1,1,1,1,1,33.0
2,1,5,2.0,2,1,0,1,1,280.0
2,1,2,1.0,4,1,0,1,1,95.0
11,1,2,1.0,10,1,1,1,1,30.0
1,2,2,1.0,2,1,1,1,1,30.0
5,1,2,1.0,4,1,0,1,1,60.0
2,3,6,1.0,18,1,1,1,0,21.0
4,2,2,1.0,1,1,1,1,1,50.0
11,2,2,1.0,0,0,1,1,1,30.0
3,2,2,1.0,5,1,0,0,1,30.0
3,2,1,1.0,6,1,1,1,1,45.0
3,1,2,1.0,2,1,1,1,1,100.0
2,2,2,1.0,10,1,1,1,1,30.0
4,2,2,1.0,2,1,1,1,1,15.0
8,1,4,1.0,1,1,1,1,1,42.0
2,2,6,3.0,1,1,1,1,1,150.0
3,1,3,2.0,7,1,1,1,1,140.0
4,2,2,1.0,5,1,1,1,1,60.0
6,2,2,1.0,3,1,0,1,1,85.0
3,2,3,1.0,2,1,1,1,1,35.0
6,2,3,1.0,12,1,0,1,1,45.0
1,2,2,1.0,1,1,1,1,1,45.0
1,2,2,1.0,6,1,1,1,1,45.0
3,1,2,1.0,6,1,0,1,1,79.0
7,1,2,1.0,7,0,1,0,1,60.0
2,2,3,1.0,3,1,0,1,1,75.0
1,2,1,1.0,0,1,1,1,1,30.0
2,1,6,2.0,3,1,0,1,1,300.0
1,2,3,1.0,10,1,1,0,1,40.0
2,1,2,1.0,6,1,1,1,1,23.0
10,1,5,2.0,6,1,0,1,1,99.0
9,2,3,2.0,0,1,0,1,1,40.0
10,2,1,1.0,0,1,0,1,1,13.0
3,2,2,1.0,7,1,0,1,1,30.0
1,3,1,1.0,0,1,1,1,1,18.0
10,1,4,1.0,1,1,0,1,1,35.0
1,2,2,1.0,0,1,1,1,1,32.0
2,2,2,1.0,8,1,1,1,1,19.0
7,1,4,1.0,23,1,0,1,1,80.0
6,2,2,1.0,0,1,1,0,1,25.0
6,1,2,1.0,0,1,1,1,1,66.0
1,2,1,1.0,0,1,1,1,1,27.0
4,2,2,1.0,7,1,1,1,1,50.0
1,2,2,1.0,9,1,0,1,1,50.0
4,2,2,1.0,10,1,1,1,1,30.0
4,1,2,1.0,13,1,1,0,1,35.0
1,2,5,0.0,11,1,1,1,1,38.0
6,2,2,1.0,0,1,0,0,1,75.0
4,2,2,1.0,16,1,1,1,1,33.0
5,2,2,0.0,2,1,1,1,1,42.0
4,2,2,1.0,16,1,1,1,1,38.0
1,1,10,2.0,12,1,0,0,1,200.0
1,1,2,1.0,0,1,1,1,1,40.0
1,2,2,1.0,8,1,1,1,1,40.0
2,3,2,1.0,20,1,0,1,1,24.0
2,2,2,1.0,0,1,1,1,1,22.0
6,2,2,1.0,16,1,0,1,0,40.0
5,2,2,1.0,2,1,0,1,1,32.0
2,1,2,1.0,0,1,0,1,0,140.0
6,2,2,1.0,0,1,0,0,0,70.0
2,1,2,1.0,1,1,0,1,0,150.0
2,1,2,1.0,1,1,0,1,0,160.0
2,2,4,2.0,4,1,1,1,1,30.0
2,2,2,1.0,13,0,1,1,0,33.0
2,1,2,1.0,0,1,0,1,1,170.0
2,1,2,1.0,0,1,0,1,1,200.0
3,2,2,1.0,0,1,1,1,1,44.0
5,1,2,1.0,21,1,0,1,1,60.0
1,2,1,1.0,0,1,1,1,1,27.0
1,2,1,1.0,0,1,1,1,1,27.0
1,2,1,1.0,0,1,1,1,1,27.0
1,1,3,1.0,10,1,0,1,1,90.0
1,2,2,1.0,3,1,1,1,1,29.0
2,2,2,1.0,10,1,0,1,1,65.0
2,2,2,1.0,11,1,0,1,1,65.0
1,2,1,1.0,0,1,0,1,1,44.0
8,2,4,1.0,4,1,1,1,1,55.0
1,2,2,1.0,14,1,1,1,1,30.0
2,2,1,1.0,7,1,0,1,1,25.0
7,1,5,2.0,2,1,0,1,1,100.0
2,2,2,1.0,1,1,1,1,1,42.0
3,2,1,1.0,6,1,0,1,1,39.0
3,2,2,1.0,8,1,1,1,1,50.0
7,1,3,1.0,0,1,1,1,1,100.0
7,2,2,1.0,4,1,1,1,1,55.0
1,2,1,1.0,5,1,0,1,1,15.0
5,2,2,1.0,6,1,0,0,0,55.0
4,2,2,1.0,5,1,0,1,1,20.0
1,2,2,1.0,6,1,1,1,1,32.0
4,2,2,1.0,1,1,0,1,1,25.0
1,2,1,1.0,6,1,1,1,1,15.0
1,2,2,1.0,3,1,1,1,1,25.0
1,1,2,1.0,1,1,0,1,1,78.0
7,2,2,1.0,12,1,0,1,1,25.0
4,2,2,1.0,23,1,1,1,0,25.0
2,2,2,1.0,3,1,0,1,1,25.0
2,2,2,1.0,3,1,1,1,1,30.0
11,2,2,1.0,13,1,0,0,1,20.0
4,2,2,1.0,11,1,0,1,1,30.0
1,1,2,1.0,8,1,1,1,1,60.0
4,1,2,1.0,6,1,1,1,1,75.0
2,2,4,1.0,4,1,0,1,1,40.0
4,2,2,1.0,7,1,1,1,1,30.0
1,2,1,1.0,1,1,1,1,1,42.0
3,1,4,2.0,0,1,0,1,1,50.0
2,2,3,1.0,25,1,1,1,1,49.0
4,2,2,1.0,13,1,1,0,1,35.0
1,2,2,1.0,8,1,1,1,1,45.0
5,2,2,1.0,9,1,0,0,1,20.0
2,2,2,1.0,2,1,1,1,1,25.0
3,1,8,3.0,2,1,0,0,1,220.0
6,1,4,1.0,6,1,1,1,1,54.0
5,1,2,1.0,2,1,0,1,1,50.0
5,2,2,0.0,1,1,1,1,1,68.0
4,2,3,1.0,1,1,1,1,1,35.0
9,2,1,4.0,8,1,1,1,1,22.0
7,2,2,0.0,16,1,0,1,1,46.0
4,2,2,1.0,3,1,0,1,1,25.0
3,1,6,3.0,3,1,0,1,1,150.0
8,1,6,2.0,5,1,1,1,1,99.0
8,2,2,0.0,2,1,1,1,1,59.0
3,2,1,1.0,0,1,1,1,1,35.0
5,1,2,0.0,7,1,1,0,1,25.0
7,1,3,1.0,22,1,0,1,1,21.0
5,1,3,0.0,1,1,0,1,1,68.0
1,1,2,1.0,8,1,0,1,1,90.0
3,1,3,2.0,1,0,1,0,1,45.0
5,1,4,1.0,1,1,0,1,1,110.0
2,2,3,0.0,2,1,0,1,1,100.0
2,1,6,2.0,8,1,1,0,1,80.0
5,2,4,1.0,9,0,1,0,0,25.0
1,1,2,1.0,3,1,0,1,1,50.0
1,1,4,1.0,1,1,1,1,1,90.0
1,1,2,1.0,0,1,1,1,1,95.0
2,1,4,2.0,0,1,0,1,1,145.0
4,1,4,2.0,0,1,0,1,1,499.0
2,2,3,1.0,3,1,1,1,1,199.0
2,1,2,1.0,6,1,1,1,1,50.0
1,1,2,1.0,12,1,1,1,1,70.0
1,2,2,1.0,9,1,1,1,1,40.0
5,1,4,1.0,1,1,0,1,1,129.0
10,2,2,1.0,4,1,1,1,1,30.0
1,2,2,2.0,2,1,1,1,1,89.0
2,2,1,1.0,0,1,1,1,1,30.0
1,2,2,1.0,1,1,1,1,1,100.0
5,1,2,1.0,5,1,0,1,1,98.0
3,2,2,1.0,3,1,1,1,1,70.0
6,2,2,1.0,1,1,1,1,1,35.0
2,1,5,0.0,4,1,0,0,1,90.0
2,2,2,1.0,2,1,1,0,0,49.0
2,2,2,1.0,12,1,0,1,1,99.0
2,2,2,1.0,4,1,1,1,1,60.0
3,1,3,1.0,2,1,1,1,1,90.0
2,2,2,1.0,1,1,1,0,0,35.0
3,2,2,1.0,8,1,1,1,1,29.0
5,2,1,1.0,2,1,1,1,1,16.0
3,1,2,1.0,10,1,0,1,1,30.0
2,1,2,1.0,8,1,1,1,1,50.0
3,2,1,1.0,4,1,1,1,1,40.0
4,2,4,2.0,0,1,1,1,1,50.0
1,1,2,1.0,8,1,1,1,1,60.0
4,1,4,2.0,8,1,0,0,1,70.0
4,2,1,1.0,11,1,1,1,1,35.0
3,2,5,2.0,3,1,0,0,1,40.0
3,1,2,1.0,7,1,0,1,1,46.0
2,1,4,2.0,1,1,1,1,1,350.0
11,2,2,1.0,16,1,1,1,1,26.0
9,1,4,1.0,6,1,0,1,1,95.0
7,2,2,1.0,13,1,0,1,1,30.0
2,2,2,1.0,3,1,1,1,1,30.0
1,2,2,1.0,2,1,1,1,1,48.0
4,2,3,1.0,8,1,1,1,1,45.0
6,1,2,0.0,3,1,1,1,1,90.0
1,2,2,1.0,9,1,1,1,1,25.0
1,2,2,1.0,13,1,1,0,1,49.0
1,2,3,1.0,6,1,1,1,1,42.0
4,2,2,1.0,2,1,1,1,1,38.0
1,2,2,1.0,11,1,1,1,1,40.0
6,1,3,0.0,2,1,1,0,1,60.0
1,1,2,1.0,5,1,0,1,1,95.0
1,2,2,1.0,16,1,1,1,1,40.0
2,1,1,0.0,0,0,1,1,1,30.0
5,2,2,1.0,4,1,1,1,1,25.0
3,2,2,1.0,17,1,1,1,1,25.0
6,2,1,1.0,0,0,1,0,1,31.0
2,2,2,1.0,3,1,0,1,1,58.0
1,2,2,1.0,3,1,1,1,1,50.0
2,1,2,1.0,4,1,0,1,1,100.0
4,2,2,1.0,15,1,0,1,1,17.0
2,2,1,1.0,0,1,1,1,1,15.0
1,2,5,2.0,1,1,1,1,1,110.0
5,2,3,1.0,4,1,0,1,1,30.0
3,2,2,1.0,3,1,1,1,1,17.0
2,2,2,2.0,13,1,1,1,1,35.0
3,2,2,1.0,2,1,0,1,1,35.0
1,2,2,1.0,2,1,1,1,1,80.0
2,1,2,1.0,9,1,0,1,1,66.0
5,2,2,1.0,3,1,0,1,1,35.0
2,2,2,1.0,4,1,1,1,1,45.0
6,1,2,1.0,1,1,0,1,1,55.0
1,2,2,1.0,0,1,1,0,0,100.0
1,2,6,1.0,2,1,1,0,0,100.0
2,1,3,1.0,3,1,1,1,1,120.0
1,2,3,1.0,0,1,1,0,0,100.0
2,1,2,2.0,0,1,1,1,1,55.0
2,2,1,3.0,2,1,0,1,1,50.0
1,2,2,1.0,4,1,1,1,1,58.0
1,2,2,1.0,8,1,0,1,1,35.0
1,2,2,1.0,6,1,1,0,1,26.0
3,2,1,1.0,4,1,1,1,1,39.0
2,1,2,1.0,1,1,1,1,1,60.0
2,1,3,1.0,18,0,0,1,1,50.0
2,1,3,2.0,0,1,0,1,1,215.0
2,2,1,0.0,1,1,1,1,1,35.0
1,1,3,1.0,6,1,0,1,1,98.0
1,2,1,1.0,2,1,1,0,0,20.0
2,2,2,0.0,7,1,1,0,1,26.0
4,2,2,1.0,3,1,1,1,1,60.0
1,2,2,1.0,3,1,1,1,1,50.0
2,1,4,1.0,1,1,1,1,1,480.0
2,1,2,1.0,7,1,0,1,1,95.0
2,1,3,1.0,0,1,0,1,1,150.0
6,2,4,1.0,3,1,1,1,1,32.0
4,1,3,1.0,4,1,0,1,1,140.0
4,2,2,1.0,3,1,1,1,1,50.0
5,2,2,1.0,17,1,0,1,1,30.0
2,2,4,2.0,3,1,0,1,1,119.0
5,2,2,1.0,1,1,0,1,1,35.0
1,2,4,2.0,1,1,0,1,1,70.0
9,2,2,1.0,2,1,1,1,1,45.0
1,2,2,1.0,6,1,1,1,1,27.0
5,1,2,1.0,1,1,0,1,1,100.0
9,1,4,2.0,3,1,0,1,1,65.0
7,2,2,1.0,1,1,1,1,1,30.0
7,2,1,1.0,1,1,1,1,1,22.0
1,1,6,1.0,12,1,1,0,1,125.0
8,2,2,1.0,2,1,1,1,1,30.0
7,1,2,1.0,23,1,1,0,1,30.0
5,2,1,1.0,5,1,0,1,1,75.0
1,2,4,0.0,1,1,1,0,1,75.0
1,2,2,1.0,1,1,1,0,1,45.0
2,1,2,1.0,7,1,0,1,1,80.0
4,2,2,1.0,5,1,1,1,1,19.0
1,2,4,2.0,1,1,0,1,1,80.0
6,1,4,2.0,0,1,0,0,1,55.0
1,2,6,2.0,4,1,1,1,0,250.0
1,2,2,1.0,2,1,1,1,1,46.0
5,2,2,0.0,0,1,0,1,1,60.0
5,1,2,1.0,3,1,0,1,1,250.0
3,2,2,1.0,3,1,1,1,1,50.0
4,2,2,1.0,5,1,1,1,1,23.0
5,3,2,1.0,9,1,0,1,1,30.0
2,1,4,2.0,2,1,0,0,1,69.0
2,1,7,2.0,6,1,0,1,1,189.0
1,2,2,0.0,20,1,1,1,1,65.0
5,2,4,2.0,3,0,1,0,1,65.0
7,1,2,0.0,0,1,1,1,1,40.0
2,2,2,1.0,11,1,1,1,1,20.0
1,1,3,1.0,1,1,1,1,1,80.0
3,2,2,1.0,7,1,1,1,1,40.0
4,3,2,1.0,6,1,1,0,0,20.0
2,2,1,1.0,0,0,0,1,1,89.0
2,2,2,1.0,1,1,1,1,1,35.0
5,2,2,1.0,0,1,1,1,1,22.0
3,2,2,0.0,1,1,0,0,0,35.0
5,1,4,2.0,1,1,0,1,1,100.0
1,2,2,1.0,15,1,1,1,1,48.0
3,1,3,2.0,1,1,1,1,1,80.0
1,2,2,1.0,1,1,1,1,1,40.0
2,1,2,1.0,6,1,0,1,1,40.0
3,1,2,1.0,2,0,1,1,1,100.0
1,1,4,1.0,4,1,0,1,1,100.0
1,2,2,1.0,7,1,1,1,0,25.0
9,2,1,1.0,3,1,0,1,1,30.0
2,2,1,1.0,3,1,1,0,0,35.0
1,2,2,1.0,9,1,0,1,1,48.0
2,2,2,1.0,2,1,1,1,1,40.0
4,2,1,1.0,1,1,1,1,1,45.0
5,1,2,1.0,7,1,1,1,1,30.0
2,2,2,1.0,0,1,0,1,1,40.0
2,2,1,1.0,1,1,0,1,1,35.0
4,2,2,0.0,5,1,1,1,1,40.0
6,2,1,1.0,3,1,1,1,1,22.0
2,2,2,1.0,0,1,1,1,1,30.0
4,2,2,1.0,18,1,1,1,1,29.0
3,2,1,1.0,2,1,1,1,1,35.0
3,1,6,0.0,3,1,0,1,1,67.0
2,2,1,1.0,4,1,0,1,1,30.0
1,2,2,1.0,8,1,1,1,1,38.0
1,2,1,1.0,5,1,1,1,1,32.0
1,1,2,2.0,4,1,0,1,1,135.0
1,2,2,1.0,1,1,1,1,1,35.0
5,1,2,1.0,0,1,0,1,1,99.0
2,2,2,1.0,5,1,1,1,1,60.0
2,2,1,1.0,0,1,0,1,1,16.0
7,2,2,0.0,7,1,1,1,1,23.0
6,2,1,1.0,1,1,1,0,1,10.0
3,1,3,1.0,2,1,1,1,1,60.0
5,1,5,2.0,3,1,0,1,1,75.0
6,1,2,1.0,0,1,0,0,1,79.0
7,1,4,2.0,6,1,1,1,1,130.0
1,2,2,0.0,10,1,0,0,1,50.0
2,1,2,1.0,2,1,0,1,1,120.0
2,2,2,1.0,2,1,1,0,0,30.0
4,2,2,1.0,1,1,1,1,1,30.0
5,2,1,1.0,0,1,1,1,1,17.0
7,1,2,1.0,13,1,0,1,1,38.0
4,2,1,0.0,1,1,1,1,1,25.0
2,1,3,1.0,14,1,0,1,1,100.0
1,2,2,1.0,3,1,1,1,1,30.0
10,1,2,1.0,0,1,0,0,1,30.0
11,1,2,1.0,2,1,0,1,1,60.0
3,2,2,1.0,2,1,1,1,1,45.0
2,2,2,1.0,0,1,1,0,1,55.0
1,2,1,1.0,0,1,1,1,1,45.0
3,2,2,1.0,11,1,0,1,1,55.0
11,2,2,0.0,1,1,0,1,1,25.0
6,2,2,1.0,6,1,1,0,0,25.0
7,2,2,1.0,1,1,0,1,1,50.0
6,2,2,1.0,2,1,1,1,1,30.0
5,2,2,1.0,1,1,0,1,1,64.0
1,1,2,1.0,1,1,0,1,1,90.0
1,2,2,1.0,6,1,1,0,1,50.0
1,1,6,3.0,3,1,0,1,1,400.0
1,1,2,1.0,1,1,1,1,1,39.0
6,1,2,0.0,6,1,0,1,1,80.0
3,1,2,1.0,6,1,0,1,1,27.0
5,2,2,1.0,1,1,0,1,1,16.0
2,2,4,1.0,4,1,1,1,1,25.0
4,2,2,1.0,0,1,1,1,1,45.0
6,2,3,1.0,1,1,1,1,1,40.0
5,2,2,1.0,0,1,1,1,1,80.0
3,2,1,1.0,2,1,0,1,1,30.0
1,1,2,0.0,4,1,0,0,1,50.0
6,2,2,1.0,6,1,1,1,1,59.0
3,1,2,1.0,4,1,0,1,1,35.0
6,2,2,1.0,1,1,1,1,1,35.0
1,2,2,1.0,16,1,0,0,1,35.0
2,2,1,1.0,0,1,0,1,1,40.0
1,2,3,1.0,16,1,1,0,1,45.0
4,2,2,1.0,7,0,1,1,0,25.0
1,2,4,1.0,5,1,1,1,1,45.0
3,1,4,2.0,2,0,0,0,1,50.0
5,2,2,1.0,2,1,1,1,1,20.0
2,2,1,1.0,1,1,1,1,1,23.0
4,2,6,3.0,3,1,1,1,1,110.0
6,1,5,2.0,1,1,1,0,1,50.0
6,2,3,0.0,7,1,0,1,1,70.0
1,2,2,1.0,11,1,1,1,1,35.0
3,1,2,1.0,22,1,0,1,1,80.0
2,1,4,1.0,7,1,1,1,1,110.0
4,1,3,2.0,2,1,1,1,1,65.0
6,1,2,1.0,6,1,0,1,1,59.0
7,2,2,1.0,1,1,1,1,1,20.0
3,1,4,2.0,3,1,0,1,1,70.0
1,1,2,1.0,2,1,1,1,1,69.0
4,1,2,0.0,5,1,1,1,1,50.0
7,1,3,0.0,6,1,1,1,1,40.0
4,2,1,1.0,1,1,1,1,1,29.0
6,2,1,1.0,4,1,0,1,1,17.0
3,2,2,1.0,0,1,1,0,1,50.0
1,2,2,1.0,5,1,1,1,1,45.0
1,2,2,1.0,9,1,1,0,1,42.0
4,2,2,1.0,4,1,0,1,1,48.0
4,2,2,1.0,0,1,0,1,1,22.0
5,2,2,1.0,3,1,1,1,1,39.0
3,2,2,1.0,3,1,1,1,1,50.0
2,1,4,0.0,2,1,1,1,1,50.0
7,2,2,1.0,4,1,0,1,1,35.0
6,2,1,0.0,6,1,0,1,1,29.0
9,1,2,1.0,1,1,0,1,1,25.0
1,2,1,1.0,3,1,1,1,1,28.0
6,1,5,2.0,8,1,0,1,1,135.0
5,2,2,1.0,9,0,1,1,1,40.0
4,2,2,1.0,13,1,1,1,1,65.0
4,2,5,2.0,15,1,0,1,1,110.0
1,1,3,1.0,0,1,1,1,1,60.0
4,1,2,1.0,8,1,1,1,1,70.0
4,2,2,1.0,1,1,0,1,1,50.0
2,2,2,1.0,2,1,1,1,1,30.0
8,1,7,4.0,0,1,0,1,1,180.0
3,1,2,1.0,1,1,1,1,1,50.0
1,2,3,1.0,2,1,1,0,1,55.0
1,2,4,1.0,2,1,1,0,0,50.0
4,1,2,1.0,2,1,0,1,1,70.0
5,2,2,1.0,15,1,0,1,1,48.0
2,2,2,1.0,9,1,1,1,1,40.0
6,2,1,1.0,7,1,0,1,1,30.0
1,2,3,1.0,6,1,1,1,1,70.0
9,1,2,0.0,0,1,0,1,1,50.0
2,1,4,0.0,12,1,1,0,1,65.0
2,1,4,1.0,8,0,1,1,1,79.0
1,2,4,1.0,0,1,1,1,1,40.0
3,2,4,1.0,2,1,1,1,1,31.0
2,2,2,1.0,8,1,1,1,1,25.0
5,1,2,1.0,4,1,1,1,1,34.0
1,2,2,1.0,3,1,1,1,0,25.0
4,2,2,1.0,0,1,1,1,1,35.0
2,1,4,1.0,5,1,0,1,1,50.0
5,2,1,1.0,23,1,1,1,1,50.0
4,2,1,1.0,1,1,1,1,1,27.0
4,2,2,1.0,3,1,1,1,1,30.0
5,2,3,1.0,13,1,0,1,1,45.0
4,1,1,1.0,1,1,1,0,1,35.0
2,2,4,1.0,1,1,0,1,1,25.0
5,2,2,1.0,0,1,0,1,0,66.0
4,2,2,1.0,1,0,1,1,1,35.0
1,2,2,1.0,18,1,1,1,1,40.0
4,2,2,1.0,5,1,1,1,1,25.0
2,1,3,2.0,5,1,1,1,1,214.0
8,2,2,1.0,2,1,1,1,1,60.0
4,1,2,1.0,2,1,1,1,1,55.0
1,2,2,1.0,5,1,1,1,1,50.0
6,1,4,2.0,2,1,1,1,1,80.0
6,1,4,2.0,2,1,0,1,1,90.0
9,2,1,1.0,6,1,1,1,1,19.0
9,2,4,1.0,6,1,1,1,1,20.0
2,1,6,2.0,5,1,0,1,1,130.0
2,2,2,1.0,3,1,1,1,1,39.0
3,2,3,0.0,12,1,1,1,1,25.0
4,2,3,1.0,5,1,1,1,1,68.0
2,2,2,1.0,10,1,1,1,1,19.0
2,2,3,1.0,2,1,0,1,1,40.0
6,1,6,2.0,8,1,0,0,1,149.0
6,1,4,1.0,7,1,0,0,1,80.0
3,1,2,1.0,0,1,1,1,1,93.0
6,1,4,1.0,10,1,0,0,1,60.0
6,1,4,1.0,11,1,1,0,1,149.0
6,1,2,1.0,9,1,0,0,1,80.0
6,2,2,1.0,8,1,1,1,1,29.0
6,1,4,1.0,16,1,0,0,1,149.0
6,1,4,1.0,11,1,0,0,1,149.0
2,1,2,1.0,3,1,0,1,1,109.0
3,2,6,1.0,0,1,1,1,1,80.0
6,1,4,1.0,9,1,0,1,1,149.0
6,1,4,1.0,11,1,0,1,1,80.0
2,1,3,2.0,0,1,0,1,1,115.0
1,1,2,1.0,1,1,1,0,1,50.0
3,2,1,1.0,2,1,0,1,1,50.0
6,2,1,1.0,9,1,1,0,1,30.0
3,1,2,0.0,0,1,1,1,1,90.0
11,2,2,1.0,18,1,0,1,1,30.0
4,3,1,1.0,0,1,0,1,1,30.0
1,1,4,1.0,4,1,0,1,1,180.0
4,2,1,1.0,0,1,1,1,1,90.0
2,2,2,1.0,4,1,1,1,1,40.0
2,2,2,1.0,1,1,0,1,1,120.0
2,2,2,1.0,2,1,1,1,1,30.0
2,2,1,1.0,10,1,1,1,0,55.0
6,2,1,1.0,4,1,0,1,1,40.0
1,2,1,1.0,3,1,1,0,0,32.0
1,2,2,1.0,0,1,1,1,1,60.0
6,2,1,1.0,1,1,1,1,1,20.0
4,2,2,1.0,6,1,1,1,1,35.0
2,2,2,1.0,0,1,1,1,0,60.0
3,2,2,1.0,1,1,1,1,0,49.0
2,2,2,1.0,4,1,1,1,1,40.0
4,1,4,0.0,8,1,1,1,1,59.0
3,2,2,1.0,7,1,1,1,1,24.0
4,2,3,1.0,5,1,0,1,1,35.0
6,1,5,2.0,0,1,0,0,1,150.0
1,1,2,1.0,1,1,0,1,1,100.0
1,2,2,1.0,10,1,1,1,1,30.0
6,2,3,1.0,0,1,0,1,1,60.0
1,1,2,1.0,4,1,0,1,1,57.0
1,1,3,1.0,2,1,0,1,1,90.0
5,2,3,2.0,8,1,0,1,1,65.0
8,2,2,1.0,5,1,0,1,1,30.0
1,2,2,1.0,8,1,1,1,1,37.0
3,2,2,0.0,7,1,1,1,1,40.0
2,1,3,1.0,3,1,0,1,1,180.0
2,2,2,1.0,1,1,1,1,1,25.0
5,2,1,1.0,14,1,1,1,1,26.0
2,1,3,1.0,4,0,1,1,1,90.0
1,1,4,3.0,3,1,0,1,1,200.0
1,1,4,0.0,1,1,1,0,1,80.0
2,1,4,2.0,1,1,0,1,1,130.0
9,2,2,1.0,3,1,1,1,1,30.0
1,2,2,1.0,0,1,1,1,1,80.0
1,1,2,1.0,0,1,1,1,1,90.0
9,2,2,1.0,2,1,1,1,1,30.0
6,2,2,1.0,1,1,0,1,1,30.0
2,1,4,3.0,2,1,1,1,1,55.0
6,1,2,1.0,0,1,0,1,1,35.0
3,2,2,1.0,3,1,1,1,1,48.0
10,2,2,1.0,10,1,0,1,1,40.0
2,2,1,1.0,0,1,1,1,1,30.0
1,2,2,1.0,2,1,1,0,0,45.0
5,1,4,1.0,3,1,0,1,1,80.0
2,2,2,1.0,16,1,0,1,1,53.0
1,3,1,1.0,7,1,1,1,1,30.0
6,2,2,1.0,1,1,1,1,1,45.0
6,2,3,1.0,3,1,1,1,1,32.0
2,1,4,1.0,1,1,1,1,1,68.0
1,2,2,0.0,1,1,1,1,0,45.0
3,1,2,1.0,1,1,0,1,1,69.0
1,1,2,1.0,2,1,1,1,1,70.0
2,1,4,2.0,0,1,0,1,1,145.0
4,2,4,1.0,5,1,1,0,1,45.0
4,2,2,1.0,0,1,1,1,1,34.0
1,2,2,1.0,4,1,0,1,1,49.0
1,2,1,1.0,0,1,1,1,1,60.0
1,2,2,1.0,0,0,1,1,1,28.0
2,2,2,1.0,1,1,0,1,1,50.0
3,2,1,1.0,4,0,1,0,1,40.0
1,1,5,1.0,2,1,0,1,1,130.0
2,1,2,0.0,1,1,1,1,1,70.0
7,2,2,1.0,4,1,0,1,1,29.0
8,2,2,1.0,7,1,0,0,1,30.0
6,2,2,1.0,1,1,1,1,1,29.0
4,1,6,3.0,5,1,1,1,1,85.0
2,1,3,2.0,3,1,0,1,1,100.0
6,2,2,1.0,2,1,1,1,1,30.0
2,2,2,1.0,7,1,1,0,1,25.0
2,1,4,2.0,1,1,1,1,1,250.0
6,2,1,1.0,0,1,1,1,1,32.0
4,2,1,1.0,2,1,1,1,1,35.0
2,2,2,1.0,5,1,0,1,1,75.0
4,2,1,0.0,1,1,0,1,1,23.0
3,1,4,1.0,2,1,0,1,1,70.0
4,2,2,1.0,3,1,1,1,1,44.0
1,2,2,1.0,3,1,1,1,1,45.0
2,1,2,0.0,3,1,0,1,1,75.0
4,2,2,1.0,24,1,1,1,0,21.0
2,1,2,1.0,0,1,0,1,0,666.0
2,2,2,0.0,9,1,0,1,1,19.0
2,2,2,1.0,0,1,1,1,1,70.0
2,1,2,0.0,0,1,1,1,1,55.0
4,1,2,1.0,1,1,1,1,1,50.0
2,1,2,0.0,0,1,0,1,1,60.0
2,2,2,1.0,0,1,1,1,1,35.0
5,2,3,1.0,3,1,0,1,1,54.0
9,1,2,0.0,3,1,0,1,1,60.0
1,1,3,1.0,4,1,0,1,1,50.0
1,2,2,1.0,8,1,0,1,1,58.0
2,2,2,1.0,2,1,1,0,1,35.0
4,2,1,1.0,2,1,1,1,1,15.0
2,2,4,1.0,3,1,0,1,1,98.0
2,2,2,1.0,0,1,0,0,1,249.0
2,1,3,1.0,16,1,0,1,1,40.0
7,2,2,1.0,16,1,1,1,1,45.0
9,1,3,1.0,0,1,0,1,1,56.0
1,2,1,1.0,3,1,1,1,1,49.0
7,2,4,2.0,1,1,1,1,1,35.0
1,1,2,1.0,0,1,0,1,1,49.0
4,2,3,1.0,8,1,0,1,1,45.0
2,1,2,1.0,1,1,0,1,1,70.0
7,1,3,1.0,2,0,0,1,1,60.0
2,1,2,1.0,4,1,0,1,1,70.0
4,1,2,0.0,1,1,0,1,1,70.0
2,2,2,1.0,1,1,0,1,1,77.0
2,1,2,1.0,2,1,0,1,1,60.0
1,2,2,1.0,5,1,1,1,0,50.0
2,1,6,4.0,0,1,0,1,1,110.0
2,1,2,0.0,2,1,0,1,1,60.0
2,2,1,1.0,2,1,0,1,1,79.0
7,2,2,1.0,1,1,0,1,1,65.0
6,1,3,1.0,13,1,0,0,1,39.0
3,2,2,1.0,8,1,1,1,1,40.0
2,1,2,0.0,1,1,0,1,1,60.0
2,1,6,1.0,1,1,0,1,1,120.0
